Darkhorn;Darkhorn
Darkipede;Darkipede
Darkland;Darkland
Darkland - The Lost Realm;Darkland - The Lost Realm
Darkman;Darkman
Darkness;Darkness
Darksword, The;Darksword, The
Dartz;Dartz
Dave Speed and the Mutants;Dave Speed and the Mutants
David's Midnight Magic;David's Midnight Magic
Davy - King of the Wild Frontier;Davy - King of the Wild Frontier
Dawn Beyond UB-11 - Motorhead II;Dawn Beyond UB-11 - Motorhead II
Dawn Patrol;Dawn Patrol
Dawn Treader;Dawn Treader
Deactivators;Deactivators
Dead or Alive;Dead or Alive
Dead Zone;Dead Zone
Deadline (Infocom);Deadline (Infocom)
Deadline (Visualize Software);Deadline (Visualize Software)
Deadly Evil;Deadly Evil
Deadly Messengers;Deadly Messengers
Deadly Thunder;Deadly Thunder
Deadringer;Deadringer
Deadzone;Deadzone
Death Battle 2200;Death Battle 2200
Death Bringer;Death Bringer
Death or Glory;Death or Glory
Death Rattle;Death Rattle
Death Saw Challenge;Death Saw Challenge
Death Wake;Death Wake
Death Weapon;Death Weapon
Death Wish III;Death Wish III
Deathscape;Deathscape
Decathlon;Decathlon
Deceptor;Deceptor
Decision in the Desert;Decision in the Desert
Declem;Declem
Decton;Decton
Dedale;Dedale
Deep Star;Deep Star
Deep, The;Deep, The
Defcom;Defcom
Defender;Defender
Defender of the Crown;Defender of the Crown
Defenders of the Earth;Defenders of the Earth
Deflectors;Deflectors
Deflektor;Deflektor
Deja Vu;Deja Vu
Deliverance (The Power House);Deliverance (The Power House)
Deliverance - Stormlord II;Deliverance - Stormlord II
Delta;Delta
Delta Fighter;Delta Fighter
Delta Man;Delta Man
Delve - The Goblin's Grotto;Delve - The Goblin's Grotto
Demigod;Demigod
Demon Attack;Demon Attack
Demon Blues;Demon Blues
Demon Stalkers;Demon Stalkers
Demon Star II;Demon Star II
Demon's Kiss;Demon's Kiss
Demon's Winter;Demon's Winter
Demons of Dex;Demons of Dex
Demons of Topaz;Demons of Topaz
Denarius;Denarius
Deneb;Deneb
Denga;Denga
Denniffia;Denniffia
Desert Fox;Desert Fox
Desert Hawk;Desert Hawk
Desert Trader;Desert Trader
Desolator;Desolator
Destroyer;Destroyer
Destroyer Escort;Destroyer Escort
Destruct;Destruct
Detective Game, The;Detective Game, The
Deus Ex Machina;Deus Ex Machina
Devil's Gallery;Devil's Gallery
Devil's Wheel;Devil's Wheel
Devon Aire in the Hidden Diamond Caper;Devon Aire in the Hidden Diamond Caper
Di-Art - Moebius II;Di-Art - Moebius II
Diamond Mine;Diamond Mine
Dice Skater;Dice Skater
Dicing With Death;Dicing With Death
Dick Tracy;Dick Tracy
Dicky's Diamonds;Dicky's Diamonds
Didrik The Diver;Didrik The Diver
Die Hard;Die Hard
Die Hard 2 - Die Harder;Die Hard 2 - Die Harder
Die! Alien Slime;Die! Alien Slime
Dig Dug;Dig Dug
Digger;Digger
Digiloi;Digiloi
Digital Tangram;Digital Tangram
Dino Eggs;Dino Eggs
Dino Wars;Dino Wars
Dinorace 64;Dinorace 64
Dioroid;Dioroid
Dip Diver;Dip Diver
Discovery;Discovery
Dizzy;Dizzy
Dizzy - Down the Rapids;Dizzy - Down the Rapids
Dizzy - Prince of the Yolkfolk;Dizzy - Prince of the Yolkfolk
DJ Puff's Volcanic Capers;DJ Puff's Volcanic Capers
Django;Django
DNA Warrior;DNA Warrior
Doc Cosmos;Doc Cosmos
Doc the Destroyer;Doc the Destroyer
Doctor Doom's Revenge;Doctor Doom's Revenge
Doctor Who and the Mines of Terror;Doctor Who and the Mines of Terror
Dodgeball II;Dodgeball II
Dodgy Geezers;Dodgy Geezers
Dodo's Deep Doo-Doo;Dodo's Deep Doo-Doo
Dog;Dog
Dogboy, The;Dogboy, The
Dogfight 2187;Dogfight 2187
Domain;Domain
Dominator;Dominator
Dominion;Dominion
Donald Duck's Playground;Donald Duck's Playground
Donald The Hero;Donald The Hero
Donald's Alphabet Chase;Donald's Alphabet Chase
Donald's Snow Fight;Donald's Snow Fight
Donkey Kong (Atari);Donkey Kong (Atari)
Donkey Kong (Ocean);Donkey Kong (Ocean)
Donkey Kong (Oxyron);Donkey Kong (Oxyron)
Donkey Kong Junior;Donkey Kong Junior
Doomdark's Revenge;Doomdark's Revenge
Doriath;Doriath
Double Dare (Alternative Software);Double Dare (Alternative Software)
Double Dare (GameTek);Double Dare (GameTek)
Double Digger;Double Digger
Double Dragon (Melbourne House);Double Dragon (Melbourne House)
Double Dragon (Ocean);Double Dragon (Ocean)
Double Dragon 2;Double Dragon 2
Double Dragon 3;Double Dragon 3
Double Dribble;Double Dribble
Double Lizard;Double Lizard
Doughboy;Doughboy
Down at the Trolls;Down at the Trolls
Down, Down, Down;Down, Down, Down
Downhill Challenge;Downhill Challenge
Dr. Jekyll and Mr. Hyde;Dr. Jekyll and Mr. Hyde
Dr. Mad vs. the Topsy Turvy Moon Men of Mars;Dr. Mad vs. the Topsy Turvy Moon Men of Mars
Draconus;Draconus
Dracula;Dracula
Dracula's Castle;Dracula's Castle
Drag Race Eliminator;Drag Race Eliminator
Dragon;Dragon
Dragon Breed;Dragon Breed
Dragon Hunter;Dragon Hunter
Dragon Ninja;Dragon Ninja
Dragon Skulle;Dragon Skulle
Dragon Spirit;Dragon Spirit
Dragon Wars;Dragon Wars
Dragon's Kingdom;Dragon's Kingdom
Dragon's Lair;Dragon's Lair
Dragon's Lair Part II - Escape From Singe's Castle;Dragon's Lair Part II - Escape From Singe's Castle
Dragonfire;Dragonfire
DragonHawk;DragonHawk
Dragonriders of Pern;Dragonriders of Pern
Dragons Cave;Dragons Cave
Dragonsden;Dragonsden
Dragonworld;Dragonworld
Drak;Drak
Dream Team Basketball;Dream Team Basketball
Dream Warrior;Dream Warrior
Dreamcars;Dreamcars
Drelbs;Drelbs
Driller;Driller
Drip;Drip
Droid;Droid
Droid Dreams;Droid Dreams
Droid Rumble;Droid Rumble
Droids;Droids
Drol;Drol
Dropzone;Dropzone
Druid;Druid
Druid 2;Druid 2
Drunken Chopsticks;Drunken Chopsticks
Duck Hunt;Duck Hunt
Duck Tales;Duck Tales
Ducks Ahoy!;Ducks Ahoy!
Duel, The;Duel, The
Dungeon Blaster;Dungeon Blaster
Dungeon Crawl;Dungeon Crawl
Dungeon Explorer;Dungeon Explorer
Dungeon of Rott;Dungeon of Rott
Dungeon Trials;Dungeon Trials
Dungeons of Ba;Dungeons of Ba
Dungeons of Doom;Dungeons of Doom
Dunjon Battler;Dunjon Battler
Dunwich Horror, The;Dunwich Horror, The
Dunzhin;Dunzhin
Dustin';Dustin'
Dylan Dog;Dylan Dog
Dylan Dog - The Full Moon Nights;Dylan Dog - The Full Moon Nights
Dynamite Dan;Dynamite Dan
Dynamite Dux;Dynamite Dux
Dynamix;Dynamix
Dynamoid;Dynamoid
Dynasty Wars;Dynasty Wars
Dystopia;Dystopia
Dyter-07;Dyter-07
E-Motion;E-Motion
E-SWAT;E-SWAT
Eagle Empire;Eagle Empire
Eagles;Eagles
Earl the Tomb Robber;Earl the Tomb Robber
Earth Orbit Stations;Earth Orbit Stations
Echelon;Echelon
Echo Hawk;Echo Hawk
Edd the Duck;Edd the Duck
Eddie Kidd Jump Challenge;Eddie Kidd Jump Challenge
Edge Grinder;Edge Grinder
Eggland;Eggland
Eggman;Eggman
Eidolon, The;Eidolon, The
Eight Feet Under;Eight Feet Under
Election;Election
Electric Warrior;Electric Warrior
Electro World;Electro World
Elektraglide;Elektraglide
Elektrix;Elektrix
Elevator Action;Elevator Action
Elevator Eric;Elevator Eric
Elf Caper;Elf Caper
Elidon;Elidon
Eliminator;Eliminator
Elite;Elite
Elite Squad;Elite Squad
Ellak's Tomb;Ellak's Tomb
Elsoliado;Elsoliado
Elven Warrior;Elven Warrior
Elvira - Mistress of the Dark;Elvira - Mistress of the Dark
Elvira - The Arcade Game;Elvira - The Arcade Game
Elvira II;Elvira II
Emerald Isle;Emerald Isle
Emerald Miner;Emerald Miner
Emlyn Hughes International Soccer;Emlyn Hughes International Soccer
Empire;Empire
Empire of Karn;Empire of Karn
Empire Strikes Back, The;Empire Strikes Back, The
Enchanter;Enchanter
Encounter;Encounter
Endless;Endless
Endless Forms Most Beautiful;Endless Forms Most Beautiful
Enduro Racer;Enduro Racer
Energy Manager;Energy Manager
Energy Warrior;Energy Warrior
Enforcer - Fullmetal Megablaster;Enforcer - Fullmetal Megablaster
Enforcer, The;Enforcer, The
Enigma;Enigma
Enigma Force;Enigma Force
Entity;Entity
Entombed;Entombed
Enzyme;Enzyme
Eon;Eon
Epsilon IV;Epsilon IV
Equinox;Equinox
Erebus;Erebus
Escape (S+S Soft);Escape (S+S Soft)
Escape (Timsoft);Escape (Timsoft)
Escape from Arth;Escape from Arth
Escape from Doomworld;Escape from Doomworld
Escape from New York;Escape from New York
Escape from Paradise;Escape from Paradise
Escape from SEUCK;Escape from SEUCK
Escape from Stank;Escape from Stank
Escape from the Dark Prison;Escape from the Dark Prison
Escape from the Killer Robots!;Escape from the Killer Robots!
Escape from the Planet of the Robot Monsters;Escape from the Planet of the Robot Monsters
Escape from the Shire;Escape from the Shire
Escape MCP;Escape MCP
Escape New York;Escape New York
Escape or Bust;Escape or Bust
Escape Route;Escape Route
Escape to Murky Woods;Escape to Murky Woods
Eskimo Games;Eskimo Games
Espionage;Espionage
Essex;Essex
Estra;Estra
Eszkimo;Eszkimo
Eternal;Eternal
Eternal Dagger, The;Eternal Dagger, The
Eureka!;Eureka!
Euro City Cops;Euro City Cops
Every Second Counts;Every Second Counts
Everyday Tale of a Seeker of Gold;Everyday Tale of a Seeker of Gold
Everyone's a Wally;Everyone's a Wally
Evil Crown;Evil Crown
Evil Dead, The;Evil Dead, The
Evil Dungeon;Evil Dungeon
Evil Garden;Evil Garden
Evil Prince, The;Evil Prince, The
Evil Wizard II;Evil Wizard II
Evolution;Evolution
Ewe Woz 'Ere;Ewe Woz 'Ere
Examination, The;Examination, The
Exceleron;Exceleron
Exile;Exile
Exodus;Exodus
Exolon;Exolon
Exorcist (Magic Bytes);Exorcist (Magic Bytes)
Exorcist (Mr. Micro);Exorcist (Mr. Micro)
Expedition Amazon;Expedition Amazon
Experience;Experience
Experiment Traxter 7;Experiment Traxter 7
Exploding Fish;Exploding Fish
Exploding Fist+;Exploding Fist+
Exploding Wall;Exploding Wall
Explorer;Explorer
Express Raider;Express Raider
Exterminator;Exterminator
Extreme;Extreme
Extricator;Extricator
Eye of Horus;Eye of Horus
Eye of the Beholder;Eye of the Beholder
Eye of the Gods;Eye of the Gods
F-14 Tomcat;F-14 Tomcat
F-15 Strike Eagle;F-15 Strike Eagle
F-16 Combat Pilot;F-16 Combat Pilot
F-18 Hornet;F-18 Hornet
F-Clash 64;F-Clash 64
F1 GP Circuits;F1 GP Circuits
F1 Tornado;F1 Tornado
FA Cup Football;FA Cup Football
Fabuland;Fabuland
Face Ache;Face Ache
Face Off!;Face Off!
Facemaker;Facemaker
Faerie;Faerie
Faery Tale Adventure, The;Faery Tale Adventure, The
Fahrenheit 451;Fahrenheit 451
Fairlight;Fairlight
Fairy Well;Fairy Well
Falcon - The Renegade Lord;Falcon - The Renegade Lord
Falcon Patrol;Falcon Patrol
Falcon Patrol II;Falcon Patrol II
Falklands 82;Falklands 82
Fall;Fall
Fallen;Fallen
Fallen Angel;Fallen Angel
Falling;Falling
Family Feud;Family Feud
Famous Five, The;Famous Five, The
Fantasy World Dizzy;Fantasy World Dizzy
Farstar;Farstar
Fast;Fast
Fast Break;Fast Break
Fast Eddie;Fast Eddie
Fast Food!;Fast Food!
Fast Future;Fast Future
Fast Tracks;Fast Tracks
Father Christmas;Father Christmas
Fearless Fred and the Factory of Doom;Fearless Fred and the Factory of Doom
Federation;Federation
Fellowship of the Ring, The;Fellowship of the Ring, The
Fernandez Must Die;Fernandez Must Die
Ferrari Formula One;Ferrari Formula One
Ferris' Christmas Caper;Ferris' Christmas Caper
Fetris;Fetris
Feud;Feud
Fickle;Fickle
Field of Fire;Field of Fire
Fiendish Freddy's Big Top O' Fun;Fiendish Freddy's Big Top O' Fun
Fifteen 3D;Fifteen 3D
Fifth Quadrant, The;Fifth Quadrant, The
Fight for Thurn;Fight for Thurn
Fight Night;Fight Night
Fighter Bomber;Fighter Bomber
Fighter Pilot;Fighter Pilot
Fighting Soccer;Fighting Soccer
Fighting Warrior;Fighting Warrior
Final Blow;Final Blow
Final Encounter, The;Final Encounter, The
Final Fight;Final Fight
Final Programme, The;Final Programme, The
Final Tennis;Final Tennis
Finders Keepers;Finders Keepers
Fire and Forget II;Fire and Forget II
Fire Ant;Fire Ant
Fire Breath;Fire Breath
Fire Bug;Fire Bug
Fire Eagle;Fire Eagle
Fire Fighter;Fire Fighter
Fire Galaxy;Fire Galaxy
Fire King;Fire King
Fire One;Fire One
Fire Track;Fire Track
Fire! (Arlasoft);Fire! (Arlasoft)
Firebird;Firebird
Firefighter Mario;Firefighter Mario
Fireflash;Fireflash
Firefly;Firefly
Firehouse Rescue;Firehouse Rescue
Firelord;Firelord
Fireman Sam - The Hero Next Door;Fireman Sam - The Hero Next Door
Firepower;Firepower
Firequest;Firequest
FireTrap;FireTrap
Firezone;Firezone
First Samurai;First Samurai
First Starfighter, The;First Starfighter, The
First Strike;First Strike
Fish!;Fish!
Fist Fighter;Fist Fighter
Fist II - The Legend Continues;Fist II - The Legend Continues
Fistful of Bucks, A;Fistful of Bucks, A
Five A-Side;Five A-Side
Fix It Felix Jr;Fix It Felix Jr
Flappy Bird;Flappy Bird
FlaschBier;FlaschBier
Flash Flood;Flash Flood
Flash Gordon;Flash Gordon
Flash!;Flash!
FlawShow;FlawShow
FLAX;FLAX
Flight of the Albatross;Flight of the Albatross
Flight of the Albatross II;Flight of the Albatross II
Flight Path 737;Flight Path 737
Flight Simulator II;Flight Simulator II
Flimbo's Quest;Flimbo's Quest
Flintstones, The;Flintstones, The
Flip & Flop;Flip & Flop
Fliptris;Fliptris
Floyd Of The Jungle;Floyd Of The Jungle
Floyd the Droid;Floyd the Droid
Flubble & Squij;Flubble & Squij
Flummi's World;Flummi's World
Flunky;Flunky
Fly Harder;Fly Harder
Flyer Fox;Flyer Fox
Flying Cobra RX;Flying Cobra RX
Flying In On The Big Bird;Flying In On The Big Bird
Flying Saucers;Flying Saucers
Flying Shark;Flying Shark
Flying Shark II;Flying Shark II
Football Manager;Football Manager
Footballer of the Year;Footballer of the Year
Footballer of the Year 2;Footballer of the Year 2
For Speed We Need;For Speed We Need
Forbidden Forest;Forbidden Forest
Forbidden Fruit;Forbidden Fruit
Force 7;Force 7
Force, The;Force, The
Foreign 2, The;Foreign 2, The
Foreign, The;Foreign, The
Forest of Doom, The;Forest of Doom, The
Forester;Forester
Forever Extending Hungry Snake, The;Forever Extending Hungry Snake, The
Forgotten Forest;Forgotten Forest
Forgotten Worlds;Forgotten Worlds
Formula 1 Simulator;Formula 1 Simulator
Fort Apocalypse;Fort Apocalypse
Fort Django;Fort Django
Fortress of Narzod;Fortress of Narzod
Fortress of the Witch King;Fortress of the Witch King
Fortune Hunter;Fortune Hunter
Fourth Protocol, The;Fourth Protocol, The
Fox Fights Back;Fox Fights Back
Frak!;Frak!
Frank Bruno's Boxing;Frank Bruno's Boxing
Frankenstein (CRL);Frankenstein (CRL)
Frankenstein (Zeppelin Games);Frankenstein (Zeppelin Games)
Frankie Crashed on Jupiter;Frankie Crashed on Jupiter
Frankie Goes to Hollywood;Frankie Goes to Hollywood
Frantic;Frantic
Frantic Freddie;Frantic Freddie
Frantic Freddie II;Frantic Freddie II
Frantic Freddy;Frantic Freddy
Freak Attack;Freak Attack
Freak Factory;Freak Factory
Fred;Fred
Fred the Fruiter;Fred the Fruiter
Fred's Back;Fred's Back
Fred's Back II;Fred's Back II
Fred's Back III;Fred's Back III
Fred's In Trouble;Fred's In Trouble
Freddy Hardest;Freddy Hardest
Freddy Hardest II - In South Manhattan;Freddy Hardest II - In South Manhattan
Freeze64;Freeze64
Frenzy;Frenzy
Frexel;Frexel
Friday The 13th;Friday The 13th
Frightmare;Frightmare
Frogger;Frogger
Frogger '93;Frogger '93
Frogger Arcade;Frogger Arcade
Frogger II - Threeedeep!;Frogger II - Threeedeep!
Frogs;Frogs
Frogs and Flies 64;Frogs and Flies 64
Frogs in Space;Frogs in Space
From Out of the Snow;From Out of the Snow
Frost Byte;Frost Byte
Frostbite;Frostbite
Frosty The Snowman 2 Turbo;Frosty The Snowman 2 Turbo
Fruit Machine Simulator;Fruit Machine Simulator
Fruit Machine Simulator 2;Fruit Machine Simulator 2
Fruity;Fruity
Fugitive;Fugitive
Fun Duel;Fun Duel
Fungus;Fungus
Fungus II;Fungus II
Fury, The;Fury, The
Future Bike Simulator;Future Bike Simulator
Future Dungeons;Future Dungeons
Future Fighter;Future Fighter
Future Knight;Future Knight
G-Loc R360;G-Loc R360
G.I. Joe - A Real American Hero;G.I. Joe - A Real American Hero
Galactic Assault;Galactic Assault
Galactic Chaos;Galactic Chaos
Galactic Games;Galactic Games
Galactic Gardener;Galactic Gardener
Galactic Muncher;Galactic Muncher
GalactyForce;GalactyForce
Galaga;Galaga
Galax-I-Birds;Galax-I-Birds
Galaxia 7;Galaxia 7
Galaxian;Galaxian
Galaxian DX;Galaxian DX
Galaxibirds II;Galaxibirds II
Galaxis 9199;Galaxis 9199
Galaxis 9399;Galaxis 9399
Galaxis II;Galaxis II
Galaxy;Galaxy
Galaxy Cargo;Galaxy Cargo
Galaxy Force II;Galaxy Force II
Galaxys;Galaxys
Galencia;Galencia
Galivan;Galivan
Galleon, The;Galleon, The
Gamblin' Cowboy Lucky Luke;Gamblin' Cowboy Lucky Luke
Game Master;Game Master
Game of the Gods;Game of the Gods
Game Over;Game Over
Game Over II - Part 1;Game Over II - Part 1
Game Over II - Part 2;Game Over II - Part 2
Gameboy Tetris;Gameboy Tetris
Games, The - Summer Edition;Games, The - Summer Edition
Games, The - Winter Edition;Games, The - Winter Edition
Gamma Force - The Pit of a Thousand Screams;Gamma Force - The Pit of a Thousand Screams
Gammaron;Gammaron
Gandalf the Sorcerer;Gandalf the Sorcerer
Gangster;Gangster
Ganymed;Ganymed
Gaplus;Gaplus
Garfield - Big Fat Hairy Deal;Garfield - Big Fat Hairy Deal
Garfield 2 - Winter's Tail;Garfield 2 - Winter's Tail
Garrison;Garrison
Gates of Dawn;Gates of Dawn
Gates of the Ancient;Gates of the Ancient
Gateway to Apshai;Gateway to Apshai
Gauntlet;Gauntlet
Gauntlet - The Deeper Dungeons;Gauntlet - The Deeper Dungeons
Gauntlet II;Gauntlet II
Gauntlet III;Gauntlet III
GBA Championship Basketball - Two-on-Two;GBA Championship Basketball - Two-on-Two
Gem'x;Gem'x
Gemini Wing;Gemini Wing
Gemstone Healer;Gemstone Healer
Gemstone Warrior;Gemstone Warrior
Genesia;Genesia
Genesis;Genesis
Genius 3;Genius 3
Genloc;Genloc
Genocide;Genocide
Geo-Matrix;Geo-Matrix
Geoff Capes' Strongman Challenge;Geoff Capes' Strongman Challenge
Germ Attack - Mission II - The Master's Revenge;Germ Attack - Mission II - The Master's Revenge
Germany 1985;Germany 1985
Gerry The Germ;Gerry The Germ
Gertie Goose - The Lost Eggs;Gertie Goose - The Lost Eggs
Get 'Em DX;Get 'Em DX
Get It;Get It
Get to the End;Get to the End
Get Witchy;Get Witchy
Gettysburg - The Turning Point;Gettysburg - The Turning Point
GFL Championship Football;GFL Championship Football
Ghettoblaster;Ghettoblaster
Ghost Chaser;Ghost Chaser
Ghost Hunters;Ghost Hunters
Ghost Of Genghis Khan, The;Ghost Of Genghis Khan, The
Ghost Town;Ghost Town
Ghostbusters;Ghostbusters
Ghostbusters II;Ghostbusters II
Ghosts'n Goblins;Ghosts'n Goblins
Ghosts'n Goblins Arcade;Ghosts'n Goblins Arcade
GhostTown;GhostTown
Ghouls;Ghouls
Ghouls 'n Ghosts;Ghouls 'n Ghosts
Giants Revenge;Giants Revenge
Gift Craze;Gift Craze
Gigablast;Gigablast
Gilbert - Escape from Drill;Gilbert - Escape from Drill
Gilded Age;Gilded Age
Gilligan's Gold;Gilligan's Gold
Give My Regards To Broad Street;Give My Regards To Broad Street
Gladiator (Domark);Gladiator (Domark)
Gladiator, The (Richwood Software);Gladiator, The (Richwood Software)
Gladiators;Gladiators
Glider Pilot;Glider Pilot
Glider Rider;Glider Rider
Global Commander;Global Commander
Gnome;Gnome
Go Carts;Go Carts
Go-Kart Simulator;Go-Kart Simulator
Goblin;Goblin
God Slayer;God Slayer
Gods & Heroes;Gods & Heroes
Gogo The Ghost;Gogo The Ghost
Gold Packs;Gold Packs
Gold Quest 6;Gold Quest 6
Gold Train;Gold Train
Golden Axe;Golden Axe
Golden Pyramids, The;Golden Pyramids, The
Goldfever;Goldfever
Goldrake;Goldrake
Goldshaft Deluxe;Goldshaft Deluxe
Golf Master;Golf Master
Goonies, The;Goonies, The
Gordian Tomb;Gordian Tomb
Gorilla;Gorilla
Gothik;Gothik
GP Tennis Manager;GP Tennis Manager
GR9 Strike Force;GR9 Strike Force
Gradius;Gradius
Graeme Souness International Soccer;Graeme Souness International Soccer
Graffiti Man;Graffiti Man
Graham Gooch's Test Cricket;Graham Gooch's Test Cricket
Grand Larceny;Grand Larceny
Grand Monster Slam;Grand Monster Slam
Grand Prix Circuit;Grand Prix Circuit
Grand Prix Master;Grand Prix Master
Grand Prix Simulator;Grand Prix Simulator
Grand Prix Simulator II;Grand Prix Simulator II
Grange Hill;Grange Hill
Granny's Cleaning Day;Granny's Cleaning Day
Grave Yardage;Grave Yardage
Graviton;Graviton
Gravitrix;Gravitrix
Gravity III - The Final Rescue;Gravity III - The Final Rescue
Gravrace;Gravrace
Grayhawk;Grayhawk
Great American Cross-Country Road Race, The;Great American Cross-Country Road Race, The
Great Courts;Great Courts
Great Escape, The;Great Escape, The
Great Giana Sisters II, The;Great Giana Sisters II, The
Great Giana Sisters, The;Great Giana Sisters, The
Great Gurianos;Great Gurianos
Green Beret;Green Beret
Greenrunner;Greenrunner
Grell and Falla;Grell and Falla
Gremlins;Gremlins
Gremlins - The Adventure;Gremlins - The Adventure
Gremlins 2 - The New Batch;Gremlins 2 - The New Batch
Greyfell;Greyfell
Greystorm;Greystorm
Gribbly's Day Out;Gribbly's Day Out
Grid Zone;Grid Zone
Gridrunner;Gridrunner
Gridtrap;Gridtrap
Grime 6502;Grime 6502
Grod - The Demented Pixie;Grod - The Demented Pixie
Groovy Electric Death;Groovy Electric Death
Groovy Garden;Groovy Garden
Grunts;Grunts
Gryphon;Gryphon
Gryzor;Gryzor
Guardian;Guardian
Guardian II;Guardian II
Guild of Thieves, The;Guild of Thieves, The
Gumshoe;Gumshoe
Gun City;Gun City
Gun Runner (Mnemonic Productions);Gun Runner (Mnemonic Productions)
Gun Runner (The Power House);Gun Runner (The Power House)
Gun.Smoke;Gun.Smoke
Gunboat;Gunboat
Gunfighter;Gunfighter
Gunfighters;Gunfighters
Gunfright;Gunfright
Guns 'n' Ghosts;Guns 'n' Ghosts
Guns 'n' Roses;Guns 'n' Roses
Gunship;Gunship
Gunslinger (Datasoft);Gunslinger (Datasoft)
Gunslinger (Virgin Mastertronic);Gunslinger (Virgin Mastertronic)
Gunstar;Gunstar
Gutt Blaster;Gutt Blaster
Gutz;Gutz
Guzzler;Guzzler
Gyro Run;Gyro Run
Gyroscope;Gyroscope
Gyruss;Gyruss
H.E.R.O;H.E.R.O
Hacker;Hacker
Hacker II;Hacker II
Hades;Hades
Hades Nebula;Hades Nebula
Hagar The Horrible;Hagar The Horrible
Halcyon;Halcyon
Halley Mission, The;Halley Mission, The
Halley Project, The;Halley Project, The
Halloween;Halloween
Halloween Police;Halloween Police
Halls of Death;Halls of Death
Halls of the Dwarven Kings, The;Halls of the Dwarven Kings, The
Halls of the Things;Halls of the Things
Hammer Boy;Hammer Boy
Hammerfist;Hammerfist
Hangman's Hazard;Hangman's Hazard
Hans Kloss;Hans Kloss
Happiest Days of Your Life, The;Happiest Days of Your Life, The
Happy Gardening;Happy Gardening
Happy Hacker;Happy Hacker
Harald Hardtooth;Harald Hardtooth
Harbour Attack;Harbour Attack
Hard 'n' Heavy;Hard 'n' Heavy
Hard Hat Mack;Hard Hat Mack
Hard Work;Hard Work
HardBall!;HardBall!
Hardsync;Hardsync
Harrier 7;Harrier 7
Harrier Attack;Harrier Attack
Harrier Combat Simulator;Harrier Combat Simulator
Harvey Headbanger;Harvey Headbanger
Harvey Smith Showjumper;Harvey Smith Showjumper
Hassle Castle;Hassle Castle
Hat Trick 2020;Hat Trick 2020
Hatchet Honeymoon;Hatchet Honeymoon
HATE;HATE
Haunted Hill;Haunted Hill
Haunted House (Alligata Software);Haunted House (Alligata Software)
Haunted House (Planet Rock);Haunted House (Planet Rock)
Haunted Inn;Haunted Inn
Haunted Mansion;Haunted Mansion
Havoc (Players Premier);Havoc (Players Premier)
Hawk;Hawk
Hawk Mission;Hawk Mission
Hawk Mission II;Hawk Mission II
Hawk Patrol;Hawk Patrol
Hawkeye;Hawkeye
Hawkstorm;Hawkstorm
He-Man and the Masters of the Universe;He-Man and the Masters of the Universe
Head Coach;Head Coach
Head Hunter;Head Hunter
Head Over Heels;Head Over Heels
Head The Ball;Head The Ball
Head to Head Karate;Head to Head Karate
Head-On (Compute);Head-On (Compute)
Headache;Headache
Heart of Africa;Heart of Africa
Heartland;Heartland
Heatseeker;Heatseeker
Heavenbound;Heavenbound
Heavy Metal - Modern Land Combat Vol. I;Heavy Metal - Modern Land Combat Vol. I
Heavy Metal Deluxe;Heavy Metal Deluxe
Heavy Metal Paradroid;Heavy Metal Paradroid
Heist, The;Heist, The
Hektic;Hektic
Hektic II;Hektic II
Helden;Helden
Heli Rescue;Heli Rescue
Helicopter Mission, The;Helicopter Mission, The
Hell for Leather;Hell for Leather
Hell Zone;Hell Zone
Hell Zone II;Hell Zone II
Hellcat Ace;Hellcat Ace
Hellfire;Hellfire
Hellgate;Hellgate
Hellhole;Hellhole
Hellraid;Hellraid
Helm, The;Helm, The
Helsings Hunt;Helsings Hunt
Helter Skelter;Helter Skelter
Henry's House;Henry's House
Herbert's Dummy Run;Herbert's Dummy Run
Hercules;Hercules
Hercules - Slayer of the Damned;Hercules - Slayer of the Damned
Hermetic;Hermetic
Hermitage, The;Hermitage, The
Hero of the Golden Talisman;Hero of the Golden Talisman
Hero Quest;Hero Quest
Hero Quest II;Hero Quest II
Hero Time;Hero Time
Hero Time II;Hero Time II
Herobotix;Herobotix
Heroes of Karn, The;Heroes of Karn, The
Heroes of Midgard;Heroes of Midgard
HES Games;HES Games
Hessian;Hessian
Hi Bouncer;Hi Bouncer
Hibernated 1 - This Place is Death;Hibernated 1 - This Place is Death
Hideous;Hideous
Hideous Bill and the Gi-Gants;Hideous Bill and the Gi-Gants
Hidihood;Hidihood
High Frontier;High Frontier
High Mountains, The;High Mountains, The
High Noon;High Noon
High Rise;High Rise
Highland Games;Highland Games
Highlander;Highlander
Highway Encounter;Highway Encounter
Hillsfar;Hillsfar
Himalayan Odyssey;Himalayan Odyssey
Hit and Run Baseball;Hit and Run Baseball
Hitchhiker's Guide to the Galaxy;Hitchhiker's Guide to the Galaxy
Ho! Ho! Ho!;Ho! Ho! Ho!
Hobbit, The;Hobbit, The
Hobgoblin;Hobgoblin
Hockey Mania;Hockey Mania
Hocus Focus;Hocus Focus
Hole in One;Hole in One
Holiday Cops;Holiday Cops
Holiday Games;Holiday Games
Hollywood Hijinx;Hollywood Hijinx
Hollywood or Bust;Hollywood or Bust
Hollywood Squares;Hollywood Squares
Holo;Holo
Holocaust;Holocaust
Honey Bee;Honey Bee
Hong Kong Phooey;Hong Kong Phooey
Hoodoo Voodoo;Hoodoo Voodoo
Hook;Hook
Hopeless;Hopeless
Hopper Copper;Hopper Copper
